year,month,day, gfdl_pdo, ipsl_pdo, had_pdo, gfdl_pdo_fil10yr, ipsl_pdo_fil10yr, had_pdo_fil10yr
2051,7,16,0.03780153,0.0004506267,-0.03218883,0.01137161,-0.001231502,0.005006876
2051,8,16,0.03056962,0.009115734,-0.02187279,0.01085019,-0.0009540554,0.00465751
2051,9,16,0.02784522,0.02064849,-0.04297889,0.01054534,-0.0009797908,0.004486394
2051,10,16,0.01621416,0.03633965,-0.05810944,0.01032336,-0.0009552094,0.004264882
2051,11,16,0.008256761,0.03074592,-0.05035142,0.01002004,-0.0010802,0.004077869
2051,12,16,0.01661011,0.02494767,-0.0318117,0.009745229,-0.001387121,0.003985887
2052,1,16,0.01871748,0.02065195,-0.008131221,0.009513861,-0.001860006,0.003869642
2052,2,16,0.01179923,0.01504155,0.01214841,0.009336904,-0.002432887,0.003532786
2052,3,16,0.001375072,0.01450316,0.02241274,0.009364676,-0.002972511,0.003255893
2052,4,16,-0.002266778,-0.001698435,0.02443205,0.009497974,-0.003450652,0.003105542
2052,5,16,-0.00902022,-0.008946666,0.02209369,0.009611941,-0.003846163,0.003082647
2052,6,16,-0.02287682,-0.01160375,0.03652331,0.01008289,-0.004268436,0.002713227
2052,7,16,-0.03689474,-0.01888344,0.05414769,0.01087001,-0.004763238,0.002571264
2052,8,16,-0.02387033,-0.0220667,0.05085543,0.01139602,-0.00534465,0.002505893
2052,9,16,-0.01921648,-0.03795516,0.04206616,0.01152013,-0.005817975,0.002253152
2052,10,16,-0.01374782,0.01211777,0.05616964,0.01149003,-0.005961404,0.001917188
2052,11,16,-0.01405328,-0.01174622,0.02157073,0.01150505,-0.006028582,0.001645296
2052,12,16,-0.01907403,-0.02863245,0.02744089,0.01150981,-0.006158404,0.001361649
2053,1,16,-0.02273742,-0.02310762,0.03771969,0.01155431,-0.006341746,0.001407338
2053,2,16,-0.02612658,-0.005303566,0.04574785,0.01150256,-0.00655105,0.001720048
2053,3,16,-0.0279881,0.0001678631,0.02916621,0.01130738,-0.006673037,0.002062232
2053,4,16,-0.02416206,-0.01660837,0.0167995,0.01102266,-0.007066478,0.002446437
2053,5,16,-0.01699693,-0.03189364,-0.0105279,0.01057708,-0.007464948,0.00280615
2053,6,16,-0.0229874,-0.01920989,-0.01206037,0.01010211,-0.007813997,0.003093328
2053,7,16,-0.02084211,-0.01031864,-0.02090031,0.009647596,-0.008098549,0.003413901
2053,8,16,-0.001980549,0.006449328,-0.0009838056,0.009504738,-0.007992767,0.003648498
2053,9,16,0.009324406,0.005685628,0.02933693,0.00926078,-0.008006754,0.004280904
2053,10,16,-0.01057243,0.01037091,0.04060977,0.008864804,-0.008109307,0.004924758
2053,11,16,-0.01941536,0.02033456,0.04143095,0.008570198,-0.008219658,0.005354781
2053,12,16,-0.02135078,0.02389425,0.01841176,0.008241491,-0.008101031,0.005640308
2054,1,16,-0.01440536,0.008214362,0.004501562,0.007937884,-0.008059428,0.006080467
2054,2,16,-0.00853653,-0.006491216,-0.01783066,0.007719944,-0.007944731,0.006625345
2054,3,16,0.001210312,-0.004696253,-0.02552576,0.007518081,-0.007665878,0.007057419
2054,4,16,0.008347797,-0.01839689,-0.03460347,0.007291206,-0.00722053,0.007487565
2054,5,16,0.02267996,-0.03259125,-0.03172373,0.006919187,-0.006478408,0.007882061
2054,6,16,0.03663692,-0.01859991,-0.02170488,0.006523948,-0.005582848,0.008249271
2054,7,16,0.03088286,-0.0451697,-0.01721342,0.006206558,-0.004747211,0.00864238
2054,8,16,0.018788,-0.03641584,-0.0238018,0.005969321,-0.00427517,0.008787631
2054,9,16,0.01079231,0.00425336,-0.02963009,0.005518388,-0.00406215,0.009030993
2054,10,16,0.000212032,-0.01275439,-0.02687071,0.004835921,-0.003634786,0.009081126
2054,11,16,-0.02478907,-0.007867573,-0.01314807,0.004522852,-0.003121946,0.009069215
2054,12,16,-0.02022183,-0.01874941,-0.005069727,0.004226436,-0.002870911,0.009238056
2055,1,16,-0.006110292,-0.03625366,0.003031776,0.003985899,-0.002781157,0.00940556
2055,2,16,0.001683727,-0.06012049,0.01173972,0.003790224,-0.002752832,0.009512212
2055,3,16,-0.005111651,-0.05730779,0.01691397,0.003419666,-0.002702069,0.009519789
2055,4,16,-0.008840665,-0.04654273,0.02671378,0.002926195,-0.002741701,0.009307057
2055,5,16,-0.01600511,-0.01315057,0.02197335,0.002465076,-0.003153635,0.009125139
2055,6,16,-0.01374848,0.01304742,0.004437685,0.002245794,-0.003427743,0.008948416
2055,7,16,0.002183853,-0.008989681,-0.01506822,0.001917727,-0.002896092,0.009079161
2055,8,16,-0.008605014,-0.0150064,-0.01950898,0.001551605,-0.002274725,0.009350263
2055,9,16,-0.01383476,-0.02079397,-0.01674611,0.001147223,-0.001953241,0.009727289
2055,10,16,-0.004938015,0.008707279,0.003929283,0.0009100176,-0.001748375,0.01006969
2055,11,16,-0.01606801,0.01664425,0.02285794,0.0007767704,-0.001529677,0.01032471
2055,12,16,-0.01753743,-0.0225253,0.03698172,0.000329032,-0.00140267,0.01044186
2056,1,16,-0.01369236,-0.0197921,0.03851369,-0.0001732573,-0.001206819,0.01044638
2056,2,16,-0.01476782,-0.02079826,0.03427137,-0.0007419145,-0.001007517,0.01049653
2056,3,16,-0.0189536,-0.003407968,0.03612044,-0.001313825,-0.0008347096,0.01060172
2056,4,16,-0.01305779,0.01833027,0.03881661,-0.001897788,-0.0008603044,0.01065938
2056,5,16,-0.02761043,0.01495672,0.0340257,-0.002469726,-0.000821512,0.01048993
2056,6,16,-0.04817641,0.004293343,0.02340628,-0.002983266,-0.0006753258,0.01031715
2056,7,16,-0.04931618,0.04859313,0.01502335,-0.003432665,-0.0003933307,0.01015945
2056,8,16,-0.02517721,0.04471725,-0.004090134,-0.003864098,-0.0001620461,0.01003836
2056,9,16,-0.02452525,0.03580474,-0.004566026,-0.004272942,-0.0002425731,0.01026101
2056,10,16,-0.02227555,0.0220389,-0.003332339,-0.00463883,-0.0002485766,0.01044629
2056,11,16,-0.02130406,0.002811938,0.0007633633,-0.004917403,-0.0002265519,0.01067376
2056,12,16,-0.01543713,-0.003316562,0.02945069,-0.005145273,-0.0002394778,0.01067648
2057,1,16,-0.01136129,-0.02799782,0.0314556,-0.005347478,-0.0002498911,0.01055789
2057,2,16,-0.01313852,-0.03690495,0.01791741,-0.005530869,-0.0002681166,0.01012729
2057,3,16,0.00159041,-0.03267303,0.02128752,-0.00556781,-0.0003762465,0.009395025
2057,4,16,0.01115944,-0.0205894,0.03222677,-0.00555374,-0.0002500443,0.008530025
2057,5,16,0.01564043,-0.03040916,0.03410282,-0.005513674,-4.273263e-05,0.007542025
2057,6,16,0.0274498,-0.0469939,-7.381491e-05,-0.005434688,0.000187661,0.006549204
2057,7,16,0.0513209,-0.05564077,0.01490246,-0.005150802,0.0004809784,0.005524167
2057,8,16,0.03273751,-0.0513765,0.002525233,-0.00491999,0.0005611572,0.004545592
2057,9,16,0.02427706,-0.04254828,-0.007061438,-0.004619089,0.0008940302,0.003693214
2057,10,16,0.01608975,0.005276035,-0.01782234,-0.004574481,0.0007398137,0.002908011
2057,11,16,0.009363311,0.01627282,-0.005915869,-0.004583976,0.000895469,0.002353071
2057,12,16,0.006564166,0.02323357,-0.01332361,-0.0044119,0.001190211,0.001810996
2058,1,16,0.005531712,0.02171114,0.007311383,-0.004029491,0.001416124,0.001263325
2058,2,16,0.00792187,0.01201052,0.03048056,-0.003609588,0.001236558,0.0006033425
2058,3,16,0.006501974,-0.004799645,0.04297896,-0.003128091,0.0008608073,1.913769e-06
2058,4,16,0.01606664,-0.02409729,0.03989766,-0.002653539,0.0005184071,-0.0005554062
2058,5,16,0.01585621,-0.04127743,0.03771887,-0.002190049,0.0003722541,-0.0007751483
2058,6,16,0.02939727,-0.04034039,0.03107162,-0.001735117,0.000143539,-0.001055673
2058,7,16,0.02770442,-0.02890743,0.03996336,-0.001433573,0.0001295343,-0.001287051
2058,8,16,0.04502937,0.01688217,0.03149833,-0.001340163,0.0001273565,-0.001597059
2058,9,16,0.02517408,0.01526842,0.05231966,-0.001297413,0.0001045395,-0.002050948
2058,10,16,0.007561246,0.0003728881,0.05172238,-0.001143235,-0.000173801,-0.002579985
2058,11,16,-0.001184441,0.002719895,0.0255337,-0.0009901332,-0.0004857699,-0.00336334
2058,12,16,0.00106933,0.02316722,0.02027021,-0.0008034386,-0.0007919598,-0.003811683
2059,1,16,0.01147311,0.01191445,0.03463629,-0.0006254274,-0.0009229687,-0.003969817
2059,2,16,0.01936245,0.01154584,0.04531125,-0.0004479653,-0.0008830385,-0.003943435
2059,3,16,0.02304823,0.02383456,0.04379722,-0.0004433634,-0.0008484584,-0.004069851
2059,4,16,0.02144526,0.03043865,0.03711683,-0.0004758389,-0.0006974306,-0.004140859
2059,5,16,-0.006980346,0.05264865,0.03248378,-0.0006544768,-0.0003538112,-0.004016138
2059,6,16,-0.0161816,0.0529468,0.01532821,-0.0008203772,0.0001191356,-0.004051287
2059,7,16,-0.02339427,0.04172656,0.01057641,-0.0008023938,0.0008855579,-0.004142089
2059,8,16,-0.008813396,0.02525812,0.003206252,-0.000711432,0.001446859,-0.004159785
2059,9,16,-0.02112189,-0.00419046,0.02118983,-0.0005991858,0.001742404,-0.004097751
2059,10,16,-0.02186898,0.0051541,0.002398713,-0.0005280418,0.001897325,-0.004060485
2059,11,16,0.01771858,0.02325588,0.01342819,-0.0003936618,0.001951376,-0.004149407
2059,12,16,0.01935034,0.01177861,0.02450122,-0.0002368431,0.002064461,-0.004436038
2060,1,16,0.01325062,-0.004613426,0.02751607,-0.000301225,0.002392936,-0.004864935
2060,2,16,0.01280221,-0.01143209,0.01998918,-0.0005410869,0.002993946,-0.005427365
2060,3,16,-0.004165471,-0.005137464,0.007447499,-0.0007995263,0.003555671,-0.006059035
2060,4,16,-0.01095918,0.008333882,-0.005703077,-0.001180798,0.003978169,-0.00686118
2060,5,16,-0.01082403,-0.008545423,-0.009898142,-0.001420893,0.004108833,-0.007504575
2060,6,16,0.01791144,0.009401697,-0.004588977,-0.001551324,0.003982494,-0.007969848
2060,7,16,0.004376526,0.05450416,-0.0007996124,-0.001845614,0.003792691,-0.008234559
2060,8,16,0.01095313,0.03180424,0.007641853,-0.002002451,0.003797201,-0.008238858
2060,9,16,-0.006054191,-0.005885458,0.01030753,-0.002147537,0.003952294,-0.008217874
2060,10,16,-0.01046257,0.009376903,0.01231576,-0.002273112,0.003831068,-0.008455888
2060,11,16,-0.008781288,0.02518454,0.01529128,-0.002320917,0.003593421,-0.008750119
2060,12,16,-0.02022522,0.03234314,0.01171393,-0.002454407,0.00373377,-0.009211809
2061,1,16,-0.02400237,0.03036164,0.0105795,-0.002709117,0.003855047,-0.009900739
2061,2,16,-0.03361995,0.02715032,-0.0008867889,-0.002984853,0.003932321,-0.01057672
2061,3,16,-0.03391002,0.01949699,-0.01238528,-0.003286027,0.003914022,-0.01110907
2061,4,16,-0.03486055,0.009502963,-0.01657609,-0.003663278,0.003923059,-0.01170088
2061,5,16,-0.03161385,0.01887627,-0.02876515,-0.003737667,0.0041924,-0.0120837
2061,6,16,-0.02287239,0.02340203,-0.04230764,-0.003618523,0.004582242,-0.01230807
2061,7,16,-0.01612641,0.03429003,-0.05111362,-0.003337526,0.004696195,-0.01256478
2061,8,16,-0.02120235,0.03686989,-0.03640334,-0.003322074,0.00470035,-0.01264327
2061,9,16,-0.02121602,0.01098525,-0.01626045,-0.003346515,0.004769971,-0.01262005
2061,10,16,-0.02769238,0.03561922,-0.03587657,-0.00334802,0.004746094,-0.01275753
2061,11,16,-0.02517205,0.03338889,-0.02305483,-0.003319402,0.004710904,-0.01289028
2061,12,16,-0.01073426,0.02339657,-0.03148538,-0.003464606,0.004505536,-0.01310301
2062,1,16,-0.005547187,0.01940236,-0.02236193,-0.003658643,0.004654295,-0.01334265
2062,2,16,-0.01020764,0.01285448,-0.03952365,-0.003790692,0.005021486,-0.01335748
2062,3,16,-0.00305789,0.001527562,-0.06545872,-0.003899742,0.005421515,-0.01331307
2062,4,16,-0.0005784014,0.01344583,-0.07936787,-0.004020526,0.005624196,-0.0133583
2062,5,16,-0.00421229,0.01593074,-0.0964664,-0.004131794,0.006022237,-0.01348871
2062,6,16,-0.01339847,0.01604348,-0.08261514,-0.004522917,0.006463549,-0.01339287
2062,7,16,-0.002828378,0.01631465,-0.06885672,-0.005236289,0.00711654,-0.01350935
2062,8,16,0.003827021,-0.01244524,-0.06657359,-0.005736481,0.00783406,-0.01349372
2062,9,16,0.01689167,0.001989592,-0.06021928,-0.006069695,0.008261412,-0.01352132
2062,10,16,-0.008394776,-0.006388208,-0.03805471,-0.00608756,0.008196246,-0.01315288
2062,11,16,-0.01519271,0.006932417,-0.04502201,-0.006042891,0.008043472,-0.012908
2062,12,16,0.001575102,0.006736562,-0.03760809,-0.006069414,0.007823608,-0.01258416
2063,1,16,0.02315169,0.004001974,-0.02800092,-0.006180115,0.007657134,-0.01248705
2063,2,16,0.02426174,-0.02685154,-0.03345,-0.006435681,0.00758245,-0.0125474
2063,3,16,0.02979152,-0.04492218,-0.04300524,-0.006708808,0.007715512,-0.01269328
2063,4,16,0.03278415,-0.05769639,-0.0500789,-0.007062657,0.008097098,-0.01293497
2063,5,16,0.03862195,-0.049432,-0.03689695,-0.007491993,0.008753699,-0.01313368
2063,6,16,0.03160442,-0.04665571,-0.04572338,-0.008113626,0.009249543,-0.01333626
2063,7,16,0.01534314,-0.0119992,-0.04866562,-0.008717825,0.009328895,-0.01357575
2063,8,16,0.009228661,0.006187991,-0.03818478,-0.009467613,0.009134976,-0.01374888
2063,9,16,0.01445438,0.002947583,-0.02512969,-0.0100105,0.00902331,-0.01399165
2063,10,16,0.007928983,-0.02302995,-0.02287475,-0.01027978,0.009085007,-0.01428978
2063,11,16,-0.00104319,-0.01710171,-0.05257163,-0.0103184,0.00909507,-0.01441157
2063,12,16,0.001052582,-0.01284855,-0.03538941,-0.01032267,0.008984848,-0.01464546
2064,1,16,0.006955977,-0.007506707,-0.01447448,-0.01043157,0.009005713,-0.01508397
2064,2,16,0.01275892,-0.001699586,-0.01466482,-0.0105651,0.009019689,-0.01556363
2064,3,16,0.001762536,-0.000546643,-0.04069575,-0.01068205,0.009003577,-0.01598734
2064,4,16,0.004450745,-0.0002735587,-0.04312432,-0.01070372,0.008979582,-0.01646407
2064,5,16,0.0012434,0.008643086,-0.01675727,-0.01037941,0.008755927,-0.01684387
2064,6,16,0.01672887,0.0381537,-0.02592281,-0.009943447,0.008596967,-0.01714943
2064,7,16,0.03304088,0.04680097,-0.02810964,-0.009521894,0.008726785,-0.01720274
2064,8,16,0.02970341,0.03094027,-0.02592534,-0.009136248,0.008992106,-0.01699236
2064,9,16,0.02426186,0.03971884,-0.02218594,-0.008750062,0.009441554,-0.01701436
2064,10,16,0.008749323,0.005836106,-0.02239879,-0.008573219,0.009559673,-0.01709057
2064,11,16,-0.008663475,-0.001381467,-0.02381874,-0.008646219,0.009268618,-0.01736389
2064,12,16,-0.001403583,-0.005179195,-0.03946547,-0.008661769,0.009098204,-0.01773228
2065,1,16,-0.01383613,0.003163347,-0.04843587,-0.008664616,0.008978128,-0.01826884
2065,2,16,-0.0270997,0.01200063,-0.05575189,-0.008624612,0.008913241,-0.01862962
2065,3,16,-0.03612438,0.01009928,-0.0588864,-0.008400054,0.008805666,-0.01882731
2065,4,16,-0.05459323,0.004157035,-0.06954361,-0.00814967,0.008560721,-0.01886847
2065,5,16,-0.04481654,0.002529113,-0.05523402,-0.007885792,0.008423895,-0.01878791
2065,6,16,-0.0294002,-0.002113277,-0.0513951,-0.00769811,0.008203866,-0.01888285
2065,7,16,-0.03313099,-0.03176601,-0.0468335,-0.007312344,0.007832132,-0.01903615
2065,8,16,-0.02742547,-0.01446519,-0.02002496,-0.007203899,0.007677584,-0.01907084
2065,9,16,-0.03124503,-0.002182886,-0.01422803,-0.00708572,0.007758466,-0.01917766
2065,10,16,-0.02000704,-0.005839812,-0.02463236,-0.006838575,0.007430029,-0.01951266
2065,11,16,-0.0218046,-0.01187345,-0.01244982,-0.00652786,0.006894823,-0.01994374
2065,12,16,-0.03355622,-0.005683382,-0.01842099,-0.006226023,0.006139472,-0.02015546
2066,1,16,-0.04425752,-0.005238803,-0.04415792,-0.005908622,0.005249604,-0.02023247
2066,2,16,-0.0478562,-0.01152545,-0.04684674,-0.005469588,0.004462783,-0.02028008
2066,3,16,-0.05509443,-0.005603856,-0.02776111,-0.005050739,0.003975757,-0.02020679
2066,4,16,-0.05832791,0.01941479,-0.03220074,-0.004768194,0.003598764,-0.02005547
2066,5,16,-0.03653714,0.04727762,-0.01191209,-0.004617744,0.003055388,-0.01992754
2066,6,16,-0.03387915,0.05107431,-0.00351867,-0.004670034,0.002630841,-0.0196958
2066,7,16,-0.0155965,0.06226754,-0.01578234,-0.004957195,0.002418807,-0.01942887
2066,8,16,-0.02332294,0.04521582,-0.0135079,-0.005089509,0.002245952,-0.01926008
2066,9,16,-0.02745823,0.04415932,-0.001779846,-0.005161914,0.002265806,-0.01929711
2066,10,16,-0.02245606,0.01917362,-0.01983028,-0.005036508,0.002084148,-0.01933916
2066,11,16,-0.01786991,-0.001410895,-0.01516708,-0.005031004,0.001847,-0.01939129
2066,12,16,-0.03286167,-0.02796065,0.003923688,-0.005151406,0.001691187,-0.01940679
2067,1,16,-0.03464566,-0.01014681,0.002699132,-0.005165561,0.00156899,-0.01938342
2067,2,16,-0.02898449,0.00715806,0.01613701,-0.005076537,0.001502285,-0.019219
2067,3,16,-0.01149553,0.01533037,0.02661668,-0.005055928,0.001437123,-0.0188314
2067,4,16,-0.00333471,0.003732339,0.0267998,-0.005084596,0.001334415,-0.01825129
2067,5,16,0.002288343,0.01735581,0.01845287,-0.005105791,0.001233227,-0.01751795
2067,6,16,-0.01948503,0.005963463,0.0114276,-0.005138032,0.001116172,-0.01713014
2067,7,16,-0.03428372,0.02271814,0.0009249614,-0.005287957,0.001112077,-0.01668884
2067,8,16,-0.02728554,0.03472597,0.004400219,-0.005527065,0.001375876,-0.01612586
2067,9,16,-0.01570855,0.008733963,-0.01037359,-0.005738621,0.001555502,-0.0155453
2067,10,16,0.01394595,-0.00254393,0.0263915,-0.005725598,0.00160443,-0.01506893
2067,11,16,0.01472354,-0.00206,0.02346927,-0.00577237,0.001405414,-0.0147681
2067,12,16,0.00338136,-0.00315017,0.02553668,-0.005922789,0.00142341,-0.01454119
2068,1,16,-0.007752367,0.001734262,0.01896543,-0.006126902,0.001502708,-0.01436408
2068,2,16,-0.02274604,0.003048454,0.0232377,-0.006255827,0.001800182,-0.01434196
2068,3,16,-0.02627332,0.01116778,0.02547346,-0.006385005,0.002288999,-0.01436837
2068,4,16,-0.02639516,0.02169302,0.01089581,-0.00669951,0.00291606,-0.01444493
2068,5,16,-0.03566407,0.03751469,0.0138731,-0.006863903,0.003508707,-0.01455153
2068,6,16,-0.04519873,0.01916096,0.006761451,-0.007055523,0.004139442,-0.01457667
2068,7,16,-0.04479952,-0.0193852,0.01122569,-0.007287144,0.004612679,-0.01447526
2068,8,16,-0.04494519,-0.006388102,0.0107225,-0.007509958,0.004729807,-0.01446305
2068,9,16,-0.03997248,0.001868529,0.02318663,-0.007611333,0.0049692,-0.01439299
2068,10,16,-0.02475229,0.007776545,0.01594708,-0.007707746,0.005393548,-0.01433131
2068,11,16,-0.005818795,0.003927355,0.01091924,-0.007676679,0.005771196,-0.01395139
2068,12,16,0.0005570484,0.009940601,-0.00779733,-0.007701337,0.00604886,-0.01397289
2069,1,16,-0.001594927,0.01441828,-0.01798417,-0.007720941,0.006228349,-0.0140674
2069,2,16,0.003338542,0.01322293,-0.0122482,-0.007770495,0.006291089,-0.01410085
2069,3,16,0.009014567,0.0219012,-0.007048617,-0.007803912,0.006320763,-0.01397857
2069,4,16,0.01884466,0.02755924,-0.02009,-0.007890503,0.006440076,-0.01380423
2069,5,16,0.03193735,0.02580994,-0.01309281,-0.007844069,0.006468613,-0.01404668
2069,6,16,0.03613362,0.03387171,-0.02133837,-0.007959479,0.006032177,-0.01427653
2069,7,16,0.02719204,0.05730471,0.004178989,-0.008305066,0.005664975,-0.01438579
2069,8,16,0.03746423,0.05709655,0.0284519,-0.008543761,0.005372287,-0.01448908
2069,9,16,0.02522035,0.04974335,0.0185492,-0.008869978,0.004948675,-0.01456428
2069,10,16,-0.0006477986,0.01932834,-0.006745617,-0.009271757,0.004695856,-0.0145259
2069,11,16,0.008958527,-0.01167072,-0.01937067,-0.009351261,0.004420441,-0.01452203
2069,12,16,0.01748443,-0.008671024,-0.0197049,-0.009512738,0.004386102,-0.01459528
2070,1,16,0.01290895,-0.01902257,-0.03687126,-0.009536989,0.004474657,-0.01462396
2070,2,16,0.01760265,-0.01921846,-0.02330459,-0.009359162,0.004508034,-0.01458502
2070,3,16,0.02278153,-0.01804646,-0.01627554,-0.009008406,0.004466826,-0.01446508
2070,4,16,0.01908686,-0.02105958,-0.01064243,-0.008554591,0.004549936,-0.01436194
2070,5,16,0.02084135,-0.02496449,-0.0002302442,-0.008100425,0.00481192,-0.01433715
2070,6,16,0.04043336,-0.01700188,-0.01598178,-0.007880712,0.005141183,-0.01400796
2070,7,16,0.05066836,0.00989616,-0.01919668,-0.007613964,0.005952834,-0.01379894
2070,8,16,0.02396659,0.01325842,0.003480012,-0.007408654,0.00659867,-0.01373745
2070,9,16,0.00812722,0.003820446,-0.002511532,-0.007019827,0.007198163,-0.0136178
2070,10,16,0.01919489,-0.03003555,-0.027884,-0.006786217,0.007729055,-0.01335904
2070,11,16,0.02850454,-0.03904015,-0.03643857,-0.006664,0.008149974,-0.01327058
2070,12,16,0.01599523,-0.05829902,-0.01369181,-0.006576762,0.008497072,-0.01317343
2071,1,16,0.01408564,-0.07642252,0.001338303,-0.006259306,0.008686549,-0.01289672
2071,2,16,0.01906424,-0.06726823,-0.006599877,-0.005816376,0.008808014,-0.01277414
2071,3,16,0.01635185,-0.03894609,-0.00359078,-0.005266828,0.00890231,-0.01282504
2071,4,16,-0.0009552423,-0.03573627,0.00158264,-0.004674033,0.008737893,-0.01273938
2071,5,16,-0.01355983,-0.04632885,-0.01341376,-0.004324372,0.008267026,-0.01261205
2071,6,16,-0.02914713,-0.02754361,-0.01449955,-0.003956274,0.007854518,-0.01228124
2071,7,16,-0.0505858,0.008846021,-0.01908195,-0.003687434,0.007336832,-0.01199623
2071,8,16,-0.03708001,0.01612721,-0.01614859,-0.003299687,0.007059932,-0.01188055
2071,9,16,-0.02990456,0.01336779,-0.02070354,-0.00301166,0.006908321,-0.01187832
2071,10,16,-0.01264369,0.01382024,-0.04092258,-0.00288302,0.006738043,-0.01175813
2071,11,16,-0.02451153,0.004931144,-0.02931034,-0.002916351,0.006829005,-0.01153917
2071,12,16,-0.02518259,0.004698947,-0.03334591,-0.002746048,0.007188067,-0.01140817
2072,1,16,-0.007245797,0.004738786,-0.01955667,-0.002441342,0.007378426,-0.01123735
2072,2,16,0.0004752725,0.004849923,-0.01979424,-0.00212962,0.007368812,-0.01113488
2072,3,16,-0.0005848085,-0.006291937,-0.01894683,-0.00192867,0.007139415,-0.0109831
2072,4,16,-0.00401851,0.001120891,-0.009754222,-0.001759307,0.007034785,-0.01078326
2072,5,16,-0.006755767,0.003788169,-0.008464951,-0.001585111,0.006941612,-0.01083085
2072,6,16,-0.01726736,0.00199684,-0.03607856,-0.001243257,0.007113388,-0.01099258
2072,7,16,-0.02081933,0.01582328,-0.01590074,-0.0006895019,0.007353243,-0.01093959
2072,8,16,-0.02486596,0.01921062,0.0009842094,-0.0002619976,0.007410554,-0.01101197
2072,9,16,-0.008495114,0.02354472,0.009448295,0.0001002214,0.007521689,-0.01098166
2072,10,16,-0.006831989,-0.0005167588,0.01910949,0.0003568179,0.007630669,-0.01127561
2072,11,16,-0.02080533,-0.01694959,-0.008922238,0.0005634643,0.007551989,-0.01137889
2072,12,16,-0.01647514,0.008896108,-0.01037885,0.0008447871,0.007364541,-0.01141189
2073,1,16,-0.001341887,0.01351778,-0.00674849,0.001207594,0.007197007,-0.01147578
2073,2,16,0.008790672,0.008845298,-0.03079521,0.00169033,0.007061416,-0.01170201
2073,3,16,0.01429018,0.01373582,-0.04617405,0.002263505,0.006844099,-0.01183658
2073,4,16,-0.00495637,0.01755096,-0.05926712,0.00276132,0.006596293,-0.01182578
2073,5,16,0.01889474,0.02168563,-0.04968832,0.003427349,0.006364184,-0.01171508
2073,6,16,0.008609992,0.02903249,-0.04874028,0.004137397,0.006228296,-0.01157804
2073,7,16,-0.01245134,0.04478931,-0.03649674,0.004983775,0.006451352,-0.01157973
2073,8,16,-0.01750903,0.02024332,-0.03671906,0.005618961,0.007050189,-0.01157026
2073,9,16,0.002289336,0.03167472,-0.01672231,0.006157006,0.00761384,-0.01153535
2073,10,16,-0.00364052,0.02789186,-0.01547342,0.006728035,0.007905732,-0.01138739
2073,11,16,0.002684855,0.02821603,-0.006981249,0.007165396,0.008093287,-0.01126372
2073,12,16,-0.001906345,0.02047114,-0.03796958,0.00753538,0.008262696,-0.01114803
2074,1,16,0.004603468,0.01403198,-0.02581552,0.007883026,0.008341439,-0.01113788
2074,2,16,0.006812458,0.005829124,-0.01867904,0.008164712,0.008331582,-0.01111583
2074,3,16,-0.002247572,0.003014281,-0.02602204,0.008318797,0.008177436,-0.01094619
2074,4,16,-0.005940094,0.01404399,-0.02220321,0.008262558,0.007949451,-0.01063917
2074,5,16,0.006815368,0.01206749,-0.0458521,0.007942682,0.007709865,-0.01042207
2074,6,16,0.002879693,-0.01421854,-0.05350453,0.007281834,0.007708008,-0.01015766
2074,7,16,-0.008429558,0.002736728,-0.04122037,0.006742577,0.007470475,-0.01010256
2074,8,16,0.001059987,-0.004182383,-0.03832011,0.006098158,0.00726858,-0.0102793
2074,9,16,-0.01488418,-0.01111457,-0.03120988,0.005583802,0.007225954,-0.01017291
2074,10,16,-0.03946413,-0.02450211,-0.01779373,0.005276811,0.007236933,-0.00982137
2074,11,16,-0.01820394,-0.03443131,-0.02335377,0.004868947,0.007293804,-0.00939644
2074,12,16,-0.02078086,-0.009299881,-0.04825602,0.004397507,0.007343645,-0.009184788
2075,1,16,-0.01674616,0.01378999,-0.05187775,0.004173172,0.007536153,-0.00888265
2075,2,16,-0.005760539,0.01600585,-0.05107861,0.004030486,0.007832503,-0.008518288
2075,3,16,0.005966346,0.005154247,-0.04449351,0.003758378,0.008143443,-0.008220381
2075,4,16,-0.0001353511,0.01413025,-0.05716713,0.003472301,0.008414301,-0.007985142
2075,5,16,0.009683358,0.03396722,-0.05225906,0.003117465,0.0088557,-0.007922871
2075,6,16,-0.003034644,0.03739833,-0.01189249,0.002738016,0.009285646,-0.007976652
2075,7,16,-0.00112131,0.06563205,-0.02175035,0.002346863,0.009425848,-0.007945514
2075,8,16,-0.002788239,0.06303517,-0.01264697,0.002109732,0.009395116,-0.008134176
2075,9,16,0.01541422,0.06975624,0.0001299477,0.002010928,0.009632472,-0.008049228
2075,10,16,0.008026123,0.05786726,0.006419541,0.001917873,0.01018134,-0.007941313
2075,11,16,-0.007138468,0.03863682,-0.001835063,0.001628607,0.01085342,-0.007682218
2075,12,16,-0.02308775,0.03596842,-0.006763516,0.001385065,0.01166816,-0.007575515
2076,1,16,-0.006162744,0.01749836,-0.01095267,0.001217705,0.01244632,-0.007612719
2076,2,16,0.005295345,0.003050394,-0.03213604,0.001082859,0.01307159,-0.007587186
2076,3,16,0.01085142,0.005711607,-0.03386958,0.001057166,0.01332778,-0.007716532
2076,4,16,0.0128075,-0.0003152538,-0.02192195,0.00122126,0.01341098,-0.007956795
2076,5,16,0.005422122,-0.009226396,0.00336788,0.00143445,0.01369273,-0.007948848
